ticker,cutoff_date,historical_observation_count,historical_mean_delta_f1,historical_collapse_rate,current_delta_cv_score,gate_enabled,gate_reason,information_cutoff_date,control_f1_macro,pcr_f1_macro,delta_f1_macro,gated_f1_macro,gated_delta_vs_control,class_collapse_bool,delta_sell_f1,delta_hold_f1,delta_buy_f1
HDFCBANK.NS,2026-05-08,3,0.023978259322392333,0.3333333333333333,-0.0226759213446882,False,"WARM: hist_mean=0.023978, hist_collapse=0.33",2026-05-08,0.2367253153638964,0.2919886548565583,0.0552633394926618,0.2367253153638964,0.0,False,-0.0191780821917808,0.1857951621204323,-0.0008270614506658
HDFCBANK.NS,2026-08-10,4,0.0317995293649597,0.25,-0.012753359744937,False,"WARM: hist_mean=0.031800, hist_collapse=0.25",2026-08-10,0.2709362469969456,0.281761583996734,0.0108253369997884,0.2709362469969456,0.0,False,0.0,0.0868421052631578,-0.0543660942637924
HDFCLIFE.NS,2025-08-08,0,0.0,0.0,0.0176800905574466,True,COLD: cv_delta=0.017680,2025-08-08,0.2321711634575777,0.2418885404496915,0.0097173769921138,0.2418885404496915,0.00971737699211378,True,0.0005096839959225,-0.0263587133816141,0.0550011603620329
HDFCLIFE.NS,2025-11-10,1,0.0097173769921138,1.0,-0.0060234291203893,False,"WARM: hist_mean=0.009717, hist_collapse=1.00",2025-11-10,0.2795435363071873,0.3215211802683289,0.0419776439611415,0.2795435363071873,0.0,False,0.0038176033934252,-0.0007725363333493,0.1228878648233486
HDFCLIFE.NS,2026-02-10,2,0.02584751047662765,0.5,-0.0025490816171242,False,"WARM: hist_mean=0.025848, hist_collapse=0.50",2026-02-10,0.3798765670110699,0.3745346182127791,-0.0053419487982908,0.3798765670110699,0.0,False,-0.0201615148983569,-0.0611323967645806,0.0652680652680652
HDFCLIFE.NS,2026-05-08,3,0.015451024051654834,0.3333333333333333,0.0071556181148329,False,"WARM: hist_mean=0.015451, hist_collapse=0.33",2026-05-08,0.3590495533843572,0.2794573113798365,-0.0795922420045207,0.3590495533843572,0.0,True,-0.0001630789302021,-0.0775113683340223,-0.1611022787493375
HDFCLIFE.NS,2026-08-10,4,-0.008309792462389049,0.5,-0.0283744179507665,False,"WARM: hist_mean=-0.008310, hist_collapse=0.50",2026-08-10,0.2741787470179928,0.2949831467437101,0.0208043997257172,0.2741787470179928,0.0,False,0.0275160899169853,0.0538461538461538,-0.0189490445859872
HEROMOTOCO.NS,2025-08-08,0,0.0,0.0,-0.0104413385497172,False,COLD: cv_delta=-0.010441,2025-08-08,0.2882149320505485,0.3028839704896043,0.0146690384390558,0.2882149320505485,0.0,False,0.0237442922374429,-0.0110392082223068,0.0313020313020313
HEROMOTOCO.NS,2025-11-10,1,0.0146690384390558,0.0,-0.0008194445466571,True,"WARM: hist_mean=0.014669, hist_collapse=0.00",2025-11-10,0.3876094520389823,0.3269303311557957,-0.0606791208831866,0.3269303311557957,-0.06067912088318661,False,-0.074229158736201,-0.0749178532311062,-0.0328903506822525
HEROMOTOCO.NS,2026-02-10,2,-0.0230050412220654,0.0,-0.000312387228064,False,"WARM: hist_mean=-0.023005, hist_collapse=0.00",2026-02-10,0.4087704534829359,0.3606759782641551,-0.0480944752187808,0.4087704534829359,0.0,False,-0.0071410982516621,-0.0770062729829115,-0.0601360544217687
HEROMOTOCO.NS,2026-05-08,3,-0.0313681858876372,0.0,-0.0024819320267557,False,"WARM: hist_mean=-0.031368, hist_collapse=0.00",2026-05-08,0.3560365323470685,0.3929682801790158,0.0369317478319473,0.3560365323470685,0.0,False,0.0289517147576022,0.0187329965021376,0.063110532236102
HEROMOTOCO.NS,2026-08-10,4,-0.014293202457741074,0.0,0.0016135848588918,False,"WARM: hist_mean=-0.014293, hist_collapse=0.00",2026-08-10,0.3261509579513882,0.322406356543029,-0.0037446014083591,0.3261509579513882,0.0,False,-0.081093110201175,0.0616028708133971,0.0082564351627003
HINDALCO.NS,2025-08-08,0,0.0,0.0,-0.0232644474862162,False,COLD: cv_delta=-0.023264,2025-08-08,0.391171959538932,0.435410230599234,0.0442382710603019,0.391171959538932,0.0,False,0.0379064234734337,0.0136296296296296,0.0811787600778426
HINDALCO.NS,2025-11-10,1,0.0442382710603019,0.0,-0.005309060441787,True,"WARM: hist_mean=0.044238, hist_collapse=0.00",2025-11-10,0.3387407054589717,0.3654489495517195,0.0267082440927478,0.3654489495517195,0.0267082440927478,False,0.073240589198036,-0.0354187355180403,0.0423028785982477
HINDALCO.NS,2026-02-10,2,0.03547325757652485,0.0,0.0098359529214698,True,"WARM: hist_mean=0.035473, hist_collapse=0.00",2026-02-10,0.3948331559131608,0.4069444444444444,0.0121112885312835,0.4069444444444444,0.01211128853128357,False,0.054320987654321,-0.0546099290780142,0.0366228070175438
HINDALCO.NS,2026-05-08,3,0.0276859345614444,0.0,0.004401760334138,True,"WARM: hist_mean=0.027686, hist_collapse=0.00",2026-05-08,0.326302835069517,0.3616741741741742,0.0353713391046571,0.3616741741741742,0.03537133910465717,False,0.1137174910759816,0.0303030303030303,-0.0379065040650406
HINDALCO.NS,2026-08-10,4,0.029607285697247576,0.0,-0.0032789865108607,True,"WARM: hist_mean=0.029607, hist_collapse=0.00",2026-08-10,0.3547568081213879,0.3723424430221138,0.0175856349007259,0.3723424430221138,0.0175856349007259,False,-0.0170385395537525,-0.0120227375622515,0.0818181818181818
HINDUNILVR.NS,2025-08-08,0,0.0,0.0,-0.0027553082590232,False,COLD: cv_delta=-0.002755,2025-08-08,0.3946098304953859,0.3527935441522838,-0.041816286343102,0.3946098304953859,0.0,False,0.0206185567010309,-0.0786516853932584,-0.0674157303370786
HINDUNILVR.NS,2025-11-10,1,-0.041816286343102,0.0,0.0042032052445642,False,"WARM: hist_mean=-0.041816, hist_collapse=0.00",2025-11-10,0.4208191550135366,0.3656829451061048,-0.0551362099074319,0.4208191550135366,0.0,False,-0.0324786324786325,-0.0560149373166177,-0.0769150599270453
HINDUNILVR.NS,2026-02-10,2,-0.04847624812526695,0.0,-0.017933721497901,False,"WARM: hist_mean=-0.048476, hist_collapse=0.00",2026-02-10,0.4583303754035461,0.4319860930030422,-0.0263442824005039,0.4583303754035461,0.0,False,0.0439560439560439,-0.0568458568458568,-0.066143034311699
HINDUNILVR.NS,2026-05-08,3,-0.0410989262170126,0.0,-0.0139208253875446,False,"WARM: hist_mean=-0.041099, hist_collapse=0.00",2026-05-08,0.3722286880181616,0.3963319340783636,0.0241032460602019,0.3722286880181616,0.0,False,0.1017300486327035,0.039712918660287,-0.0691332291123849
HINDUNILVR.NS,2026-08-10,4,-0.024798383147708977,0.0,-0.014208055282304,False,"WARM: hist_mean=-0.024798, hist_collapse=0.00",2026-08-10,0.3661869002920317,0.3976872829039115,0.0315003826118797,0.3661869002920317,0.0,False,0.100150279089738,0.0407725321888412,-0.04642166344294
ICICIBANK.NS,2025-08-08,0,0.0,0.0,-0.004656112455204,False,COLD: cv_delta=-0.004656,2025-08-08,0.3549367295443333,0.3603271650293007,0.0053904354849674,0.3549367295443333,0.0,False,0.0188588007736943,0.003787226717163,-0.0064747210359553
ICICIBANK.NS,2025-11-10,1,0.0053904354849674,0.0,-0.0072440025858911,True,"WARM: hist_mean=0.005390, hist_collapse=0.00",2025-11-10,0.3823309896033859,0.4266690574382881,0.0443380678349021,0.4266690574382881,0.044338067834902184,False,0.0076502732240437,0.0710059171597633,0.0543580131208997
ICICIBANK.NS,2026-02-10,2,0.02486425165993475,0.0,-0.0088018523055057,True,"WARM: hist_mean=0.024864, hist_collapse=0.00",2026-02-10,0.4388669108669109,0.4104365144313742,-0.0284303964355367,0.4104365144313742,-0.028430396435536687,False,0.0397808680994521,-0.087528750319448,-0.0375433070866141
ICICIBANK.NS,2026-05-08,3,0.007099368961444266,0.0,-0.0231415680154362,True,"WARM: hist_mean=0.007099, hist_collapse=0.00",2026-05-08,0.3648272751651674,0.3992885220125786,0.0344612468474112,0.3992885220125786,0.0344612468474112,False,0.1115873893805309,0.0299999999999999,-0.0382036488382972
ICICIBANK.NS,2026-08-10,4,0.013939838432935999,0.0,-0.0152655742184167,True,"WARM: hist_mean=0.013940, hist_collapse=0.00",2026-08-10,0.3388317049307761,0.3419426787108286,0.0031109737800524,0.3419426787108286,0.0031109737800525394,False,0.025347844055655,0.0129324457055549,-0.0289473684210526
INDIGO.NS,2025-08-08,0,0.0,0.0,0.0010415637741428,False,COLD: cv_delta=0.001042,2025-08-08,0.3568027688760138,0.3315160661355601,-0.0252867027404537,0.3568027688760138,0.0,True,0.0818619582664526,-0.1086423118865867,-0.049079754601227
INDIGO.NS,2025-11-10,1,-0.0252867027404537,1.0,-0.005673165542133,False,"WARM: hist_mean=-0.025287, hist_collapse=1.00",2025-11-10,0.3274734105692616,0.303390575576006,-0.0240828349932556,0.3274734105692616,0.0,False,-0.0179526355996944,-0.0288037166085946,-0.0254921527714778
INDIGO.NS,2026-02-10,2,-0.02468476886685465,0.5,0.0047132083279377,False,"WARM: hist_mean=-0.024685, hist_collapse=0.50",2026-02-10,0.3343353627600203,0.3448142519419115,0.0104788891818912,0.3343353627600203,0.0,False,0.0472222222222222,0.02778587389488,-0.0435714285714285
INDIGO.NS,2026-05-08,3,-0.0129635495172727,0.3333333333333333,0.0058587007846482,False,"WARM: hist_mean=-0.012964, hist_collapse=0.33",2026-05-08,0.3209748712874915,0.3587252881689053,0.0377504168814138,0.3209748712874915,0.0,False,-0.0210422812192724,0.0844441342731523,0.0498493975903614
INDIGO.NS,2026-08-10,4,-0.000285057917601075,0.25,-0.0027586944248552,False,"WARM: hist_mean=-0.000285, hist_collapse=0.25",2026-08-10,0.3080465744776403,0.304101838755304,-0.0039447357223362,0.3080465744776403,0.0,False,-0.0204675929777851,0.0201276386843397,-0.0114942528735632
INFY.NS,2025-08-08,0,0.0,0.0,-0.0233027555485249,False,COLD: cv_delta=-0.023303,2025-08-08,0.2896687541848832,0.2791614307168909,-0.0105073234679923,0.2896687541848832,0.0,True,0.0,-0.0074651087309315,-0.0240568616730453
INFY.NS,2025-11-10,1,-0.0105073234679923,1.0,-0.0212627223320975,False,"WARM: hist_mean=-0.010507, hist_collapse=1.00",2025-11-10,0.3361846231029725,0.335519070301679,-0.0006655528012935,0.3361846231029725,0.0,False,0.0019607843137254,0.0194639120470322,-0.0234213547646383
INFY.NS,2026-02-10,2,-0.0055864381346429,0.5,-0.0253880577345025,False,"WARM: hist_mean=-0.005586, hist_collapse=0.50",2026-02-10,0.3083494345261097,0.3511446621110942,0.0427952275849845,0.3083494345261097,0.0,False,0.0324068598462448,0.0075053026594876,0.0884735202492211
INFY.NS,2026-05-08,3,0.010540783771899568,0.3333333333333333,0.0025978207877359,False,"WARM: hist_mean=0.010541, hist_collapse=0.33",2026-05-08,0.3438230935418787,0.3628142411975599,0.0189911476556812,0.3438230935418787,0.0,False,0.0282240555796786,-0.0131433190623035,0.0418927064496684
INFY.NS,2026-08-10,4,0.012653374742844975,0.25,-0.0150789372639115,False,"WARM: hist_mean=0.012653, hist_collapse=0.25",2026-08-10,0.2985273464146703,0.3524623524623524,0.0539350060476821,0.2985273464146703,0.0,False,0.0146520146520146,0.0376068376068376,0.109546165884194
ITC.NS,2025-08-08,0,0.0,0.0,0.0175875365988804,True,COLD: cv_delta=0.017588,2025-08-08,0.4171222373477427,0.4411328902248,0.0240106528770572,0.4411328902248,0.024010652877057337,False,0.0108342361863488,0.0105648110524178,0.050632911392405
ITC.NS,2025-11-10,1,0.0240106528770572,0.0,0.0042219616733443,True,"WARM: hist_mean=0.024011, hist_collapse=0.00",2025-11-10,0.3743206206159706,0.4054144093654648,0.0310937887494942,0.4054144093654648,0.0310937887494942,False,0.0342105263157894,-0.009806243782273,0.068877083714966
ITC.NS,2026-02-10,2,0.0275522208132757,0.0,0.0052351568317784,True,"WARM: hist_mean=0.027552, hist_collapse=0.00",2026-02-10,0.3690566037735849,0.39132098158168,0.0222643778080951,0.39132098158168,0.022264377808095093,False,0.0789473684210526,-0.0138364779874213,0.0016822429906541
ITC.NS,2026-05-08,3,0.025789606478215498,0.0,0.023251310600722,True,"WARM: hist_mean=0.025790, hist_collapse=0.00",2026-05-08,0.3513842746400886,0.3422401218551936,-0.0091441527848949,0.3422401218551936,-0.009144152784894999,False,-0.0448979591836734,0.0069124423963133,0.0105530584326754
ITC.NS,2026-08-10,4,0.017056166662437897,0.0,-0.0041437804336039,True,"WARM: hist_mean=0.017056, hist_collapse=0.00",2026-08-10,0.3429484837413226,0.3101724557879022,-0.0327760279534203,0.3101724557879022,-0.032776027953420384,False,-0.0707093648270118,-0.0129582806573957,-0.0146604383758534
JSWSTEEL.NS,2025-08-08,0,0.0,0.0,-0.0354352305271489,False,COLD: cv_delta=-0.035435,2025-08-08,0.3719845045706466,0.3346366765190575,-0.037347828051589,0.3719845045706466,0.0,False,-0.0266139183600072,-0.0449172576832151,-0.0405123081115451
JSWSTEEL.NS,2025-11-10,1,-0.037347828051589,0.0,-0.0336716125528502,False,"WARM: hist_mean=-0.037348, hist_collapse=0.00",2025-11-10,0.2449234804614262,0.2679912242301361,0.0230677437687099,0.2449234804614262,0.0,False,0.0666157372039725,-0.0505909064446643,0.0531784005468216
JSWSTEEL.NS,2026-02-10,2,-0.0071400421414395485,0.0,-0.0104520469735591,False,"WARM: hist_mean=-0.007140, hist_collapse=0.00",2026-02-10,0.3219771865864206,0.3194478689679464,-0.0025293176184741,0.3219771865864206,0.0,False,0.0412490922294843,-0.0148584905660377,-0.0339785545188692
JSWSTEEL.NS,2026-05-08,3,-0.005603133967117733,0.0,-0.015458308900572,False,"WARM: hist_mean=-0.005603, hist_collapse=0.00",2026-05-08,0.2725679592048228,0.281317888249411,0.0087499290445881,0.2725679592048228,0.0,False,0.0378831144108128,-0.0297513868913088,0.0181180596142606
JSWSTEEL.NS,2026-08-10,4,-0.0020148682141912745,0.0,-0.0123947370996598,False,"WARM: hist_mean=-0.002015, hist_collapse=0.00",2026-08-10,0.3038113317257537,0.2946683725541655,-0.0091429591715882,0.3038113317257537,0.0,True,-0.0021983390327308,0.0249103065883887,-0.0501408450704225
KOTAKBANK.NS,2025-08-08,0,0.0,0.0,0.0200667716277785,True,COLD: cv_delta=0.020067,2025-08-08,0.3854990160014264,0.3534086383548749,-0.0320903776465514,0.3534086383548749,-0.03209037764655148,False,-0.0156303092082908,-0.042036910457963,-0.0386039132734002
KOTAKBANK.NS,2025-11-10,1,-0.0320903776465514,0.0,-0.0101583493826037,False,"WARM: hist_mean=-0.032090, hist_collapse=0.00",2025-11-10,0.349838137261087,0.3272098188194038,-0.0226283184416831,0.349838137261087,0.0,False,-0.0952143569292123,0.020321137141353,0.0070082644628098
KOTAKBANK.NS,2026-02-10,2,-0.02735934804411725,0.0,-0.0169549348527014,False,"WARM: hist_mean=-0.027359, hist_collapse=0.00",2026-02-10,0.3744971264367816,0.3619618900191656,-0.012535236417616,0.3744971264367816,0.0,False,0.1025210084033613,-0.0797413793103448,-0.0603853383458646
KOTAKBANK.NS,2026-05-08,3,-0.022417977501950168,0.0,0.005333788281693,False,"WARM: hist_mean=-0.022418, hist_collapse=0.00",2026-05-08,0.3392547921278102,0.2743301447868773,-0.0649246473409328,0.3392547921278102,0.0,True,-0.1622807017543859,-0.027286309664229,-0.0052069306041835
KOTAKBANK.NS,2026-08-10,4,-0.033044644961695825,0.25,-0.0065176930896301,False,"WARM: hist_mean=-0.033045, hist_collapse=0.25",2026-08-10,0.3296961916987591,0.3432369557992689,0.0135407641005098,0.3296961916987591,0.0,False,0.0217720821276009,-0.0067431850789095,0.0255933952528379
LT.NS,2025-08-08,0,0.0,0.0,0.0079922155625033,True,COLD: cv_delta=0.007992,2025-08-08,0.3276094276094276,0.3743928183880833,0.0467833907786556,0.3743928183880833,0.04678339077865573,False,0.0302752293577981,0.0971717171717171,0.0129032258064515
LT.NS,2025-11-10,1,0.0467833907786556,0.0,-0.0040549830833239,True,"WARM: hist_mean=0.046783, hist_collapse=0.00",2025-11-10,0.3797413121396291,0.3743790072169919,-0.0053623049226371,0.3743790072169919,-0.005362304922637173,False,0.0,0.0453363062058714,-0.0614232209737827
LT.NS,2026-02-10,2,0.02071054292800925,0.0,-9.784001690654742e-05,True,"WARM: hist_mean=0.020711, hist_collapse=0.00",2026-02-10,0.402330014056508,0.4237644650917122,0.0214344510352041,0.4237644650917122,0.021434451035204194,False,0.1017845340383344,-0.0422108208955223,0.0047296399628005
LT.NS,2026-05-08,3,0.020951845630407532,0.0,0.0019502104815882,True,"WARM: hist_mean=0.020952, hist_collapse=0.00",2026-05-08,0.3784649051478916,0.4268836816417606,0.048418776493869,0.4268836816417606,0.048418776493869,False,0.0764109067850349,0.0552134432731447,0.0136319794234273
LT.NS,2026-08-10,4,0.0278185783462729,0.0,0.0047335079338877,True,"WARM: hist_mean=0.027819, hist_collapse=0.00",2026-08-10,0.3033753862615808,0.3775131011155856,0.0741377148540047,0.3775131011155856,0.07413771485400483,False,0.0795196364816618,0.0443655723158828,0.0985279357644697
M&M.NS,2025-08-08,0,0.0,0.0,0.0025637254781105,False,COLD: cv_delta=0.002564,2025-08-08,0.3996365703682777,0.3325635137282088,-0.0670730566400689,0.3996365703682777,0.0,True,-0.1594594594594595,-0.0462948578530371,0.0045351473922902
M&M.NS,2025-11-10,1,-0.0670730566400689,1.0,-0.0144862563334286,False,"WARM: hist_mean=-0.067073, hist_collapse=1.00",2025-11-10,0.3438209284978106,0.3510970877307511,0.0072761592329405,0.3438209284978106,0.0,True,-0.1609403254972875,0.0129982228992129,0.1697705802968961
M&M.NS,2026-02-10,2,-0.029898448703564205,1.0,-0.0029797087661661,False,"WARM: hist_mean=-0.029898, hist_collapse=1.00",2026-02-10,0.3544357864357865,0.3540185933445024,-0.000417193091284,0.3544357864357865,0.0,False,-0.0925102294965308,-0.0076190476190476,0.0988776978417266
M&M.NS,2026-05-08,3,-0.020071363499470803,0.6666666666666666,-0.0151947741609494,False,"WARM: hist_mean=-0.020071, hist_collapse=0.67",2026-05-08,0.3366831274775688,0.3659777492673708,0.029294621789802,0.3366831274775688,0.0,True,-0.1015873015873016,0.019008034062397,0.1704631328943107
M&M.NS,2026-08-10,4,-0.007729867177152601,0.75,0.0054682086971732,False,"WARM: hist_mean=-0.007730, hist_collapse=0.75",2026-08-10,0.372514434027226,0.3225156148987547,-0.0499988191284712,0.372514434027226,0.0,True,-0.0575757575757575,-0.1339574885012111,0.0415367886915549
MARUTI.NS,2025-08-08,0,0.0,0.0,0.0169315748913663,True,COLD: cv_delta=0.016932,2025-08-08,0.3798692810457516,0.4242753623188406,0.0444060812730889,0.4242753623188406,0.04440608127308904,False,0.0220588235294117,0.0966666666666667,0.0144927536231884
MARUTI.NS,2025-11-10,1,0.0444060812730889,0.0,-0.0204995147679306,True,"WARM: hist_mean=0.044406, hist_collapse=0.00",2025-11-10,0.2714285714285714,0.2792602879559401,0.0078317165273687,0.2792602879559401,0.007831716527368693,False,0.0045454545454545,0.037065637065637,-0.0181159420289855
MARUTI.NS,2026-02-10,2,0.0261188989002288,0.0,-0.0020563463026416,True,"WARM: hist_mean=0.026119, hist_collapse=0.00",2026-02-10,0.3043616247250456,0.2885878912968696,-0.015773733428176,0.2885878912968696,-0.01577373342817595,True,0.0346907993966817,0.0117469879518072,-0.0937589876330169
MARUTI.NS,2026-05-08,3,0.012154688124093866,0.3333333333333333,-0.0249355547257248,False,"WARM: hist_mean=0.012155, hist_collapse=0.33",2026-05-08,0.3110629527274655,0.2853056676586088,-0.0257572850688566,0.3110629527274655,0.0,False,-0.0680902497985495,0.0215876253612102,-0.0307692307692307
MARUTI.NS,2026-08-10,4,0.00267669482585625,0.25,0.0012377855358693,False,"WARM: hist_mean=0.002677, hist_collapse=0.25",2026-08-10,0.2689999729751006,0.2671215074723846,-0.0018784655027159,0.2689999729751006,0.0,True,0.0383077948034643,-0.0069061542745753,-0.037037037037037
NESTLEIND.NS,2025-08-08,0,0.0,0.0,0.0162156385256815,True,COLD: cv_delta=0.016216,2025-08-08,0.3213444361410626,0.3320804387877559,0.0107360026466932,0.3320804387877559,0.010736002646693277,False,0.0321377331420373,0.0235411140583554,-0.0234708392603129
NESTLEIND.NS,2025-11-10,1,0.0107360026466932,0.0,0.0061932171119719,True,"WARM: hist_mean=0.010736, hist_collapse=0.00",2025-11-10,0.2961594599525634,0.2640820339935384,-0.0320774259590249,0.2640820339935384,-0.03207742595902496,True,-0.0317460317460317,0.0069423252975282,-0.0714285714285714
NESTLEIND.NS,2026-02-10,2,-0.01067071165616585,0.5,-0.0063754430038767,False,"WARM: hist_mean=-0.010671, hist_collapse=0.50",2026-02-10,0.2655901116427432,0.3226530812737709,0.0570629696310277,0.2655901116427432,0.0,True,0.1738505747126437,0.0357420357420358,-0.0384037015615962
NESTLEIND.NS,2026-05-08,3,0.011907182106232,0.6666666666666666,-0.0080725790682587,False,"WARM: hist_mean=0.011907, hist_collapse=0.67",2026-05-08,0.3143798792069851,0.2922363664937922,-0.0221435127131928,0.3143798792069851,0.0,True,-0.1043083900226757,0.0351863205940459,0.0026915312890512
NESTLEIND.NS,2026-08-10,4,0.0033945084013758,0.75,-0.047138224959226,False,"WARM: hist_mean=0.003395, hist_collapse=0.75",2026-08-10,0.2638973762064115,0.2704498518452007,0.0065524756387891,0.2638973762064115,0.0,True,-0.0234234234234234,0.0340496516534196,0.009031198686371
NTPC.NS,2025-08-08,0,0.0,0.0,0.0065246544992924,True,COLD: cv_delta=0.006525,2025-08-08,0.2769931754332683,0.2844742063492063,0.0074810309159379,0.2844742063492063,0.007481030915937992,False,-0.0463320463320463,0.0786749482401656,-0.0098998091603053
NTPC.NS,2025-11-10,1,0.0074810309159379,0.0,0.0010660728699232,True,"WARM: hist_mean=0.007481, hist_collapse=0.00",2025-11-10,0.2958357477582405,0.3313779548590019,0.0355422071007613,0.3313779548590019,0.03554220710076139,False,0.0270761770054556,0.0502024940855688,0.0293479502112595
NTPC.NS,2026-02-10,2,0.0215116190083496,0.0,0.0156990452191989,True,"WARM: hist_mean=0.021512, hist_collapse=0.00",2026-02-10,0.3348184215865287,0.3026223841445318,-0.0321960374419968,0.3026223841445318,-0.032196037441996894,False,-0.0679569892473118,0.0048071145295036,-0.0334382376081825
NTPC.NS,2026-05-08,3,0.0036090668582341354,0.0,0.0114767813909006,True,"WARM: hist_mean=0.003609, hist_collapse=0.00",2026-05-08,0.3517891952102478,0.2836524658230084,-0.0681367293872393,0.2836524658230084,-0.06813672938723941,False,-0.0624338624338624,-0.0490276077791377,-0.0929487179487179
NTPC.NS,2026-08-10,4,-0.014327382203134224,0.0,0.0080627308554773,False,"WARM: hist_mean=-0.014327, hist_collapse=0.00",2026-08-10,0.3224396590154389,0.3022021308523409,-0.020237528163098,0.3224396590154389,0.0,False,-0.0487268518518518,-0.0733017844819087,0.0613160518444665
ONGC.NS,2025-08-08,0,0.0,0.0,-0.0168545397430551,False,COLD: cv_delta=-0.016855,2025-08-08,0.3848391875348189,0.3661050828098229,-0.0187341047249959,0.3848391875348189,0.0,False,-0.0517902813299233,0.0124031007751937,-0.0168151336202582
ONGC.NS,2025-11-10,1,-0.0187341047249959,0.0,0.0034477937350487,False,"WARM: hist_mean=-0.018734, hist_collapse=0.00",2025-11-10,0.3797850501925524,0.3890496828088688,0.0092646326163163,0.3797850501925524,0.0,False,0.1062295081967212,0.0027373068432671,-0.0811729171910395
ONGC.NS,2026-02-10,2,-0.004734736054339801,0.0,0.0044687525729363,False,"WARM: hist_mean=-0.004735, hist_collapse=0.00",2026-02-10,0.3643151407622465,0.3331012645623817,-0.0312138761998647,0.3643151407622465,0.0,False,-0.0847407407407407,0.0026693600750306,-0.0115702479338842
ONGC.NS,2026-05-08,3,-0.013561116102848101,0.0,-0.0180830408907572,False,"WARM: hist_mean=-0.013561, hist_collapse=0.00",2026-05-08,0.2857075110970532,0.2983215532303764,0.0126140421333232,0.2857075110970532,0.0,False,0.0577622281676613,0.0170164492342597,-0.0369365510019515
ONGC.NS,2026-08-10,4,-0.007017326543805276,0.0,-0.0064207655835279,False,"WARM: hist_mean=-0.007017, hist_collapse=0.00",2026-08-10,0.3015387931989413,0.3212292643796192,0.0196904711806779,0.3015387931989413,0.0,False,-0.0975452196382428,0.0316693980599725,0.1249472351203039
POWERGRID.NS,2025-08-08,0,0.0,0.0,-0.0065342548940625,False,COLD: cv_delta=-0.006534,2025-08-08,0.2599722197058912,0.2607147951330839,0.0007425754271926,0.2599722197058912,0.0,False,-0.0179960347719993,-0.0311155246607083,0.0513392857142857
POWERGRID.NS,2025-11-10,1,0.0007425754271926,0.0,0.0128795931910977,True,"WARM: hist_mean=0.000743, hist_collapse=0.00",2025-11-10,0.2444222444222444,0.2534079275749678,0.0089856831527233,0.2534079275749678,0.008985683152723384,True,-0.0577940577940578,0.2011390671184486,-0.1163879598662207
POWERGRID.NS,2026-02-10,2,0.00486412928995795,0.5,0.0214654734117696,False,"WARM: hist_mean=0.004864, hist_collapse=0.50",2026-02-10,0.3240841799657184,0.3053504123184514,-0.0187337676472669,0.3240841799657184,0.0,False,-0.0920716112531969,0.000421816341165,0.035448491970231
POWERGRID.NS,2026-05-08,3,-0.003001836355783667,0.3333333333333333,0.0314609285636563,False,"WARM: hist_mean=-0.003002, hist_collapse=0.33",2026-05-08,0.3308841065123474,0.274930011302047,-0.0559540952103003,0.3308841065123474,0.0,True,0.0004262574595055,-0.1184494932513569,-0.0498390498390498
POWERGRID.NS,2026-08-10,4,-0.016239901069412824,0.5,0.0028093523783074,False,"WARM: hist_mean=-0.016240, hist_collapse=0.50",2026-08-10,0.3263403263403263,0.3542163947290979,0.0278760683887715,0.3263403263403263,0.0,False,-0.027501909854851,0.0859200309875521,0.0252100840336134
RELIANCE.NS,2025-08-08,0,0.0,0.0,0.0058181755913134,True,COLD: cv_delta=0.005818,2025-08-08,0.3889319427316502,0.3966000748629525,0.0076681321313022,0.3966000748629525,0.0076681321313022965,False,-0.0121124031007752,0.0721777082926193,-0.0370609087979375
RELIANCE.NS,2025-11-10,1,0.0076681321313022,0.0,0.0214391888524105,True,"WARM: hist_mean=0.007668, hist_collapse=0.00",2025-11-10,0.3381103625006064,0.3292214156995761,-0.0088889468010302,0.3292214156995761,-0.008888946801030306,False,8.71611609866152e-05,0.0032340032340032,-0.0299880047980807
RELIANCE.NS,2026-02-10,2,-0.0006104073348640001,0.0,-0.0034550686399549,False,"WARM: hist_mean=-0.000610, hist_collapse=0.00",2026-02-10,0.2472256987901543,0.2857504392066197,0.0385247404164653,0.2472256987901543,0.0,False,-0.0352201257861635,0.080532909127063,0.0702614379084967
RELIANCE.NS,2026-05-08,3,0.0124346419155791,0.0,-0.0269955064830811,True,"WARM: hist_mean=0.012435, hist_collapse=0.00",2026-05-08,0.2789972899728997,0.3086040234329434,0.0296067334600437,0.3086040234329434,0.02960673346004372,False,0.0150234741784037,0.1095744680851064,-0.035777741883379
RELIANCE.NS,2026-08-10,4,0.016727664801695248,0.0,-0.0029900017394812,True,"WARM: hist_mean=0.016728, hist_collapse=0.00",2026-08-10,0.246225991925947,0.3133356733737494,0.0671096814478023,0.3133356733737494,0.06710968144780241,False,0.0330748175182481,0.1354037267080745,0.0328505001170842
SBILIFE.NS,2025-08-08,0,0.0,0.0,-0.0100968987166162,False,COLD: cv_delta=-0.010097,2025-08-08,0.3769986295111923,0.3743518654279354,-0.0026467640832568,0.3769986295111923,0.0,False,0.004440961337513,-0.0100502512562814,-0.0023310023310023
SBILIFE.NS,2025-11-10,1,-0.0026467640832568,0.0,0.0058602428547026,False,"WARM: hist_mean=-0.002647, hist_collapse=0.00",2025-11-10,0.3080822135299143,0.3196937875905853,0.011611574060671,0.3080822135299143,0.0,False,0.0310316668178931,-0.0275941188901971,0.0313971742543171
