ticker,cutoff_date,control_feature_count,pcr_feature_count,control_rows_before_alignment,experiment_rows_before_alignment,common_rows_used,train_date_min,train_date_max,test_date_min,test_date_max,control_train_size,pcr_train_size,control_test_size,pcr_test_size,labels_identical,control_f1_macro,pcr_f1_macro,delta_f1_macro,control_raw_argmax_f1_macro,pcr_raw_argmax_f1_macro,control_accuracy,pcr_accuracy,weakest_class_control,weakest_class_pcr,weakest_class_f1_before,weakest_class_f1_after,weakest_class_delta,classes_improved,classes_worsened,class_collapse,feature_set_difference_verified,control_sell_precision,pcr_sell_precision,control_sell_recall,pcr_sell_recall,control_sell_f1,pcr_sell_f1,control_sell_support,pcr_sell_support,delta_sell_f1,control_hold_precision,pcr_hold_precision,control_hold_recall,pcr_hold_recall,control_hold_f1,pcr_hold_f1,control_hold_support,pcr_hold_support,delta_hold_f1,control_buy_precision,pcr_buy_precision,control_buy_recall,pcr_buy_recall,control_buy_f1,pcr_buy_f1,control_buy_support,pcr_buy_support,delta_buy_f1,control_prediction_distribution,control_raw_prediction_distribution,control_cv_score,control_optuna_trials,pcr_prediction_distribution,pcr_raw_prediction_distribution,pcr_cv_score,pcr_optuna_trials,horizon,prediction_shift,delta_cv_score,final_feature_date_max,latest_required_future_date,target_leakage_violations,target_cutoff_validation_passed
HCLTECH.NS,2026-02-10,55,57,1033,1033,1033,2021-09-27,2025-03-19,2025-03-20,2026-02-03,826,826,207,207,True,0.3060253142577192,0.25414462081128747,-0.05188069344643176,0.3060253142577192,0.25414462081128747,0.4106280193236715,0.4444444444444444,BUY,BUY,0.13157894736842105,0.0,-0.13157894736842105,1,2,BUY,True,0.23809523809523808,0.1935483870967742,0.2,0.12,0.21739130434782608,0.14814814814814814,50,50,-0.06924315619967794,0.5072463768115942,0.5,0.6481481481481481,0.7962962962962963,0.5691056910569106,0.6142857142857143,108,108,0.04518002322880377,0.18518518518518517,0.0,0.10204081632653061,0.0,0.13157894736842105,0.0,49,49,-0.13157894736842105,"{""BUY"": 27, ""HOLD"": 138, ""SELL"": 42}","{""BUY"": 27, ""HOLD"": 138, ""SELL"": 42}",0.31212843480728425,30,"{""BUY"": 4, ""HOLD"": 172, ""SELL"": 31}","{""BUY"": 4, ""HOLD"": 172, ""SELL"": 31}",0.2958479667209407,30,5,68,-0.016280468086343536,2026-02-03,2026-02-10,0,True
HDFCBANK.NS,2026-02-10,55,57,551,551,551,2023-09-26,2025-08-06,2025-08-07,2026-01-27,440,440,111,111,True,0.2970958498341865,0.30869976359338064,0.011603913759194118,0.2970958498341865,0.30869976359338064,0.3063063063063063,0.3333333333333333,SELL,SELL,0.23529411764705882,0.2127659574468085,-0.022528160200250308,1,2,,True,0.5,0.625,0.15384615384615385,0.1282051282051282,0.23529411764705882,0.2127659574468085,39,39,-0.022528160200250308,0.2826086956521739,0.3559322033898305,0.3170731707317073,0.5121951219512195,0.2988505747126437,0.42,41,41,0.12114942528735628,0.2830188679245283,0.25,0.4838709677419355,0.3548387096774194,0.35714285714285715,0.29333333333333333,31,31,-0.06380952380952382,"{""BUY"": 53, ""HOLD"": 46, ""SELL"": 12}","{""BUY"": 53, ""HOLD"": 46, ""SELL"": 12}",0.3447494735289829,75,"{""BUY"": 44, ""HOLD"": 59, ""SELL"": 8}","{""BUY"": 44, ""HOLD"": 59, ""SELL"": 8}",0.3123317046122525,75,10,26,-0.03241776891673037,2026-01-27,2026-02-10,0,True
HDFCLIFE.NS,2026-02-10,55,57,1028,1028,1028,2021-09-27,2025-03-12,2025-03-13,2026-01-27,822,822,206,206,True,0.3798765670110699,0.3745346182127791,-0.005341948798290808,0.3798765670110699,0.3745346182127791,0.38349514563106796,0.3737864077669903,BUY,SELL,0.358974358974359,0.42424242424242425,0.06526806526806528,1,2,,True,0.2891566265060241,0.27058823529411763,0.48,0.46,0.3609022556390977,0.34074074074074073,50,50,-0.02016151489835699,0.4857142857142857,0.49056603773584906,0.3695652173913043,0.2826086956521739,0.41975308641975306,0.3586206896551724,92,92,-0.061132396764580654,0.39622641509433965,0.4117647058823529,0.328125,0.4375,0.358974358974359,0.42424242424242425,64,64,0.06526806526806528,"{""BUY"": 53, ""HOLD"": 70, ""SELL"": 83}","{""BUY"": 53, ""HOLD"": 70, ""SELL"": 83}",0.31823443965051135,75,"{""BUY"": 68, ""HOLD"": 53, ""SELL"": 85}","{""BUY"": 68, ""HOLD"": 53, ""SELL"": 85}",0.3156853580333871,75,10,34,-0.002549081617124249,2026-01-27,2026-02-10,0,True
HEROMOTOCO.NS,2026-02-10,55,57,1028,1028,1028,2021-09-27,2025-03-12,2025-03-13,2026-01-27,822,822,206,206,True,0.40877045348293595,0.36067597826415515,-0.0480944752187808,0.40285653087241746,0.3636850711477577,0.4077669902912621,0.3592233009708738,BUY,BUY,0.38666666666666666,0.32653061224489793,-0.060136054421768725,0,3,,True,0.2988505747126437,0.2872340425531915,0.7027027027027027,0.7297297297297297,0.41935483870967744,0.4122137404580153,37,37,-0.007141098251662148,0.4461538461538462,0.3770491803278688,0.3972602739726027,0.3150684931506849,0.42028985507246375,0.34328358208955223,73,73,-0.07700627298291152,0.5370370370370371,0.47058823529411764,0.3020833333333333,0.25,0.38666666666666666,0.32653061224489793,96,96,-0.060136054421768725,"{""BUY"": 54, ""HOLD"": 65, ""SELL"": 87}","{""BUY"": 40, ""HOLD"": 72, ""SELL"": 94}",0.31498506964604905,75,"{""BUY"": 51, ""HOLD"": 61, ""SELL"": 94}","{""BUY"": 38, ""HOLD"": 70, ""SELL"": 98}",0.314672682417985,75,10,14,-0.0003123872280640372,2026-01-27,2026-02-10,0,True
HINDALCO.NS,2026-02-10,55,57,1028,1028,1028,2021-09-27,2025-03-12,2025-03-13,2026-01-27,822,822,206,206,True,0.39483315591316087,0.4069444444444444,0.012111288531283515,0.39483315591316087,0.4069444444444444,0.41262135922330095,0.4223300970873786,SELL,HOLD,0.345679012345679,0.4,0.05432098765432103,2,1,,True,0.2978723404255319,0.34782608695652173,0.4117647058823529,0.47058823529411764,0.345679012345679,0.4,34,34,0.05432098765432103,0.352112676056338,0.3,0.35714285714285715,0.3,0.3546099290780142,0.3,70,70,-0.05460992907801421,0.5227272727272727,0.5555555555555556,0.45098039215686275,0.49019607843137253,0.4842105263157895,0.5208333333333334,102,102,0.03662280701754389,"{""BUY"": 88, ""HOLD"": 71, ""SELL"": 47}","{""BUY"": 88, ""HOLD"": 71, ""SELL"": 47}",0.30195415237453066,30,"{""BUY"": 90, ""HOLD"": 70, ""SELL"": 46}","{""BUY"": 90, ""HOLD"": 70, ""SELL"": 46}",0.3117901052960005,30,10,4,0.009835952921469826,2026-01-27,2026-02-10,0,True
HINDUNILVR.NS,2026-02-10,55,57,1028,1028,1028,2021-09-27,2025-03-12,2025-03-13,2026-01-27,822,822,206,206,True,0.45833037540354615,0.4319860930030422,-0.02634428240050396,0.45833037540354615,0.4319860930030422,0.47572815533980584,0.441747572815534,SELL,BUY,0.38461538461538464,0.42857142857142855,0.04395604395604391,1,2,,True,0.3508771929824561,0.36923076923076925,0.425531914893617,0.5106382978723404,0.38461538461538464,0.42857142857142855,47,47,0.04395604395604391,0.5666666666666667,0.5172413793103449,0.5368421052631579,0.47368421052631576,0.5513513513513514,0.4945054945054945,95,95,-0.05684585684585686,0.4576271186440678,0.4074074074074074,0.421875,0.34375,0.43902439024390244,0.3728813559322034,64,64,-0.06614303431169904,"{""BUY"": 59, ""HOLD"": 90, ""SELL"": 57}","{""BUY"": 59, ""HOLD"": 90, ""SELL"": 57}",0.3675027475845205,75,"{""BUY"": 54, ""HOLD"": 87, ""SELL"": 65}","{""BUY"": 54, ""HOLD"": 87, ""SELL"": 65}",0.34956902608661944,75,10,16,-0.017933721497901067,2026-01-27,2026-02-10,0,True
ICICIBANK.NS,2026-02-10,55,57,1028,1028,1028,2021-09-27,2025-03-12,2025-03-13,2026-01-27,822,822,206,206,True,0.43886691086691093,0.4104365144313742,-0.028430396435536742,0.43886691086691093,0.4104365144313742,0.44660194174757284,0.4077669902912621,BUY,BUY,0.384,0.3464566929133858,-0.037543307086614186,1,2,,True,0.5348837209302325,0.5294117647058824,0.3709677419354839,0.43548387096774194,0.4380952380952381,0.4778761061946903,62,62,0.039780868099452193,0.4838709677419355,0.42168674698795183,0.5056179775280899,0.39325842696629215,0.4945054945054945,0.4069767441860465,89,89,-0.08752875031944801,0.34285714285714286,0.3055555555555556,0.43636363636363634,0.4,0.384,0.3464566929133858,55,55,-0.037543307086614186,"{""BUY"": 70, ""HOLD"": 93, ""SELL"": 43}","{""BUY"": 70, ""HOLD"": 93, ""SELL"": 43}",0.3306531479577767,75,"{""BUY"": 72, ""HOLD"": 83, ""SELL"": 51}","{""BUY"": 72, ""HOLD"": 83, ""SELL"": 51}",0.32185129565227094,75,10,20,-0.008801852305505786,2026-01-27,2026-02-10,0,True
INDIGO.NS,2026-02-10,55,57,1028,1028,1028,2021-09-27,2025-03-12,2025-03-13,2026-01-27,822,822,206,206,True,0.3343353627600203,0.3448142519419115,0.010478889181891216,0.30374011952959323,0.3184254126988837,0.34951456310679613,0.34951456310679613,SELL,SELL,0.24444444444444444,0.2916666666666667,0.04722222222222225,2,1,,True,0.3235294117647059,0.35,0.19642857142857142,0.25,0.24444444444444444,0.2916666666666667,56,56,0.04722222222222225,0.4745762711864407,0.5370370370370371,0.3218390804597701,0.3333333333333333,0.3835616438356164,0.41134751773049644,87,87,0.02778587389488002,0.2920353982300885,0.25892857142857145,0.5238095238095238,0.4603174603174603,0.375,0.3314285714285714,63,63,-0.043571428571428594,"{""BUY"": 113, ""HOLD"": 59, ""SELL"": 34}","{""BUY"": 119, ""HOLD"": 65, ""SELL"": 22}",0.28368767186877714,30,"{""BUY"": 112, ""HOLD"": 54, ""SELL"": 40}","{""BUY"": 124, ""HOLD"": 64, ""SELL"": 18}",0.2884008801967149,30,10,12,0.004713208327937757,2026-01-27,2026-02-10,0,True
INFY.NS,2026-02-10,55,57,1030,1030,1030,2021-09-30,2025-03-20,2025-03-21,2026-02-03,824,824,206,206,True,0.3083494345261097,0.35114466211109424,0.04279522758498455,0.3083494345261097,0.35114466211109424,0.3737864077669903,0.4029126213592233,SELL,SELL,0.14736842105263157,0.1797752808988764,0.032406859846244834,3,0,,True,0.1794871794871795,0.24242424242424243,0.125,0.14285714285714285,0.14736842105263157,0.1797752808988764,56,56,0.032406859846244834,0.43283582089552236,0.45528455284552843,0.6236559139784946,0.6021505376344086,0.5110132158590308,0.5185185185185185,93,93,0.007505302659487678,0.36363636363636365,0.38,0.21052631578947367,0.3333333333333333,0.26666666666666666,0.35514018691588783,57,57,0.08847352024922117,"{""BUY"": 33, ""HOLD"": 134, ""SELL"": 39}","{""BUY"": 33, ""HOLD"": 134, ""SELL"": 39}",0.37186165741658006,75,"{""BUY"": 50, ""HOLD"": 123, ""SELL"": 33}","{""BUY"": 50, ""HOLD"": 123, ""SELL"": 33}",0.34647359968207747,75,5,34,-0.02538805773450259,2026-02-03,2026-02-10,0,True
ITC.NS,2026-02-10,55,57,1028,1028,1028,2021-09-27,2025-03-12,2025-03-13,2026-01-27,822,822,206,206,True,0.3690566037735849,0.39132098158168005,0.022264377808095148,0.3690566037735849,0.39132098158168005,0.4174757281553398,0.42718446601941745,BUY,BUY,0.26,0.2616822429906542,0.0016822429906541703,2,1,,True,0.42857142857142855,0.6,0.23076923076923078,0.27692307692307694,0.3,0.37894736842105264,65,65,0.07894736842105265,0.5225225225225225,0.5137614678899083,0.5742574257425742,0.5544554455445545,0.5471698113207547,0.5333333333333333,101,101,-0.01383647798742138,0.21666666666666667,0.208955223880597,0.325,0.35,0.26,0.2616822429906542,40,40,0.0016822429906541703,"{""BUY"": 60, ""HOLD"": 111, ""SELL"": 35}","{""BUY"": 60, ""HOLD"": 111, ""SELL"": 35}",0.3666761028699169,30,"{""BUY"": 67, ""HOLD"": 109, ""SELL"": 30}","{""BUY"": 67, ""HOLD"": 109, ""SELL"": 30}",0.37191125970169536,30,10,14,0.0052351568317784425,2026-01-27,2026-02-10,0,True
JSWSTEEL.NS,2026-02-10,55,57,1028,1028,1028,2021-09-27,2025-03-12,2025-03-13,2026-01-27,822,822,206,206,True,0.32197718658642066,0.31944786896794647,-0.0025293176184741917,0.32197718658642066,0.31944786896794647,0.3640776699029126,0.34951456310679613,SELL,SELL,0.12345679012345678,0.16470588235294117,0.04124909222948439,1,2,,True,0.125,0.1590909090909091,0.12195121951219512,0.17073170731707318,0.12345679012345678,0.16470588235294117,41,41,0.04124909222948439,0.410958904109589,0.3918918918918919,0.3488372093023256,0.3372093023255814,0.37735849056603776,0.3625,86,86,-0.014858490566037774,0.43010752688172044,0.4090909090909091,0.5063291139240507,0.45569620253164556,0.46511627906976744,0.4311377245508982,79,79,-0.03397855451886922,"{""BUY"": 93, ""HOLD"": 73, ""SELL"": 40}","{""BUY"": 93, ""HOLD"": 73, ""SELL"": 40}",0.3621035819253974,30,"{""BUY"": 88, ""HOLD"": 74, ""SELL"": 44}","{""BUY"": 88, ""HOLD"": 74, ""SELL"": 44}",0.3516515349518382,30,10,10,-0.01045204697355917,2026-01-27,2026-02-10,0,True
KOTAKBANK.NS,2026-02-10,55,57,1028,1028,1028,2021-09-27,2025-03-12,2025-03-13,2026-01-27,822,822,206,206,True,0.3744971264367816,0.3619618900191656,-0.012535236417616002,0.33576775776088486,0.35837978446674096,0.39805825242718446,0.36893203883495146,SELL,SELL,0.2,0.3025210084033613,0.10252100840336131,1,2,,True,0.19298245614035087,0.2727272727272727,0.20754716981132076,0.33962264150943394,0.2,0.3025210084033613,53,53,0.10252100840336131,0.5056179775280899,0.4666666666666667,0.5294117647058824,0.4117647058823529,0.5172413793103449,0.4375,85,85,-0.07974137931034486,0.43333333333333335,0.35384615384615387,0.38235294117647056,0.3382352941176471,0.40625,0.3458646616541353,68,68,-0.06038533834586468,"{""BUY"": 60, ""HOLD"": 89, ""SELL"": 57}","{""BUY"": 42, ""HOLD"": 109, ""SELL"": 55}",0.3664517127392727,75,"{""BUY"": 65, ""HOLD"": 75, ""SELL"": 66}","{""BUY"": 47, ""HOLD"": 95, ""SELL"": 64}",0.34949677788657124,75,10,28,-0.016954934852701442,2026-01-27,2026-02-10,0,True
LT.NS,2026-02-10,55,57,1028,1028,1028,2021-09-27,2025-03-12,2025-03-13,2026-01-27,822,822,206,206,True,0.40233001405650803,0.42376446509171223,0.021434451035204194,0.40233001405650803,0.42376446509171223,0.441747572815534,0.45145631067961167,SELL,SELL,0.23529411764705882,0.33707865168539325,0.10178453403833443,2,1,,True,0.25,0.3409090909090909,0.2222222222222222,0.3333333333333333,0.23529411764705882,0.33707865168539325,45,45,0.10178453403833443,0.5471698113207547,0.5319148936170213,0.35802469135802467,0.30864197530864196,0.43283582089552236,0.390625,81,81,-0.04221082089552236,0.46017699115044247,0.4608695652173913,0.65,0.6625,0.538860103626943,0.5435897435897435,80,80,0.004729639962800514,"{""BUY"": 113, ""HOLD"": 53, ""SELL"": 40}","{""BUY"": 113, ""HOLD"": 53, ""SELL"": 40}",0.38905330477476396,75,"{""BUY"": 115, ""HOLD"": 47, ""SELL"": 44}","{""BUY"": 115, ""HOLD"": 47, ""SELL"": 44}",0.3889554647578574,75,10,12,-9.784001690654742e-05,2026-01-27,2026-02-10,0,True
M&M.NS,2026-02-10,55,57,1028,1028,1028,2021-09-27,2025-03-12,2025-03-13,2026-01-27,822,822,206,206,True,0.3544357864357865,0.3540185933445024,-0.0004171930912840738,0.3746463146942763,0.3626248301282972,0.3786407766990291,0.3883495145631068,BUY,SELL,0.304,0.4028776978417266,0.09887769784172662,1,2,,True,0.35294117647058826,0.26666666666666666,0.27906976744186046,0.18604651162790697,0.3116883116883117,0.2191780821917808,43,43,-0.09251022949653087,0.376,0.3826086956521739,0.5529411764705883,0.5176470588235295,0.44761904761904764,0.44,85,85,-0.007619047619047636,0.40425531914893614,0.45901639344262296,0.24358974358974358,0.358974358974359,0.304,0.4028776978417266,78,78,0.09887769784172662,"{""BUY"": 47, ""HOLD"": 125, ""SELL"": 34}","{""BUY"": 61, ""HOLD"": 104, ""SELL"": 41}",0.31922927781633603,75,"{""BUY"": 61, ""HOLD"": 115, ""SELL"": 30}","{""BUY"": 85, ""HOLD"": 77, ""SELL"": 44}",0.3162495690501699,75,10,28,-0.002979708766166156,2026-01-27,2026-02-10,0,True
MARUTI.NS,2026-02-10,55,57,551,551,551,2023-09-26,2025-08-06,2025-08-07,2026-01-27,440,440,111,111,True,0.30436162472504563,0.2885878912968696,-0.015773733428176007,0.30436162472504563,0.2885878912968696,0.3153153153153153,0.3153153153153153,BUY,BUY,0.16393442622950818,0.07017543859649122,-0.09375898763301696,2,1,BUY,True,0.32075471698113206,0.3333333333333333,0.68,0.8,0.4358974358974359,0.47058823529411764,25,25,0.03469079939668174,0.25,0.2653061224489796,0.41935483870967744,0.41935483870967744,0.3132530120481928,0.325,31,31,0.01174698795180723,0.8333333333333334,1.0,0.09090909090909091,0.03636363636363636,0.16393442622950818,0.07017543859649122,55,55,-0.09375898763301696,"{""BUY"": 6, ""HOLD"": 52, ""SELL"": 53}","{""BUY"": 6, ""HOLD"": 52, ""SELL"": 53}",0.35558806039235585,30,"{""BUY"": 2, ""HOLD"": 49, ""SELL"": 60}","{""BUY"": 2, ""HOLD"": 49, ""SELL"": 60}",0.3535317140897142,30,10,14,-0.002056346302641676,2026-01-27,2026-02-10,0,True
NESTLEIND.NS,2026-02-10,55,57,1028,1028,1028,2021-09-27,2025-03-12,2025-03-13,2026-01-27,822,822,206,206,True,0.2655901116427432,0.32265308127377096,0.05706296963102775,0.2655901116427432,0.32265308127377096,0.38349514563106796,0.41262135922330095,SELL,BUY,0.125,0.2988505747126437,0.1738505747126437,2,1,BUY,True,0.17391304347826086,0.2826086956521739,0.0975609756097561,0.3170731707317073,0.125,0.2988505747126437,41,41,0.1738505747126437,0.41317365269461076,0.4594594594594595,0.8023255813953488,0.7906976744186046,0.5454545454545454,0.5811965811965812,86,86,0.03574203574203583,0.375,0.3333333333333333,0.0759493670886076,0.05063291139240506,0.12631578947368421,0.08791208791208792,79,79,-0.038403701561596296,"{""BUY"": 16, ""HOLD"": 167, ""SELL"": 23}","{""BUY"": 16, ""HOLD"": 167, ""SELL"": 23}",0.37116531901019895,30,"{""BUY"": 12, ""HOLD"": 148, ""SELL"": 46}","{""BUY"": 12, ""HOLD"": 148, ""SELL"": 46}",0.36478987600632223,30,10,46,-0.006375443003876713,2026-01-27,2026-02-10,0,True
NTPC.NS,2026-02-10,55,57,1033,1033,1033,2021-09-27,2025-03-19,2025-03-20,2026-02-03,826,826,207,207,True,0.3348184215865287,0.3026223841445318,-0.032196037441996894,0.3348184215865287,0.3026223841445318,0.34782608695652173,0.32367149758454106,SELL,SELL,0.24,0.17204301075268819,-0.0679569892473118,1,2,,True,0.24489795918367346,0.19047619047619047,0.23529411764705882,0.1568627450980392,0.24,0.17204301075268819,51,51,-0.0679569892473118,0.4838709677419355,0.5,0.30927835051546393,0.30927835051546393,0.37735849056603776,0.3821656050955414,97,97,0.004807114529503664,0.3125,0.2761904761904762,0.5084745762711864,0.4915254237288136,0.3870967741935484,0.35365853658536583,59,59,-0.03343823760818254,"{""BUY"": 96, ""HOLD"": 62, ""SELL"": 49}","{""BUY"": 96, ""HOLD"": 62, ""SELL"": 49}",0.3273629033485715,75,"{""BUY"": 105, ""HOLD"": 60, ""SELL"": 42}","{""BUY"": 105, ""HOLD"": 60, ""SELL"": 42}",0.3430619485677704,75,5,18,0.015699045219198904,2026-02-03,2026-02-10,0,True
ONGC.NS,2026-02-10,55,57,1028,1028,1028,2021-09-27,2025-03-12,2025-03-13,2026-01-27,822,822,206,206,True,0.3643151407622465,0.33310126456238176,-0.031213876199864765,0.3642290089809916,0.34428316781257956,0.3737864077669903,0.3446601941747573,BUY,SELL,0.3090909090909091,0.2975206611570248,-0.011570247933884281,1,2,,True,0.27710843373493976,0.2191780821917808,0.4423076923076923,0.3076923076923077,0.34074074074074073,0.256,52,52,-0.08474074074074073,0.45121951219512196,0.4567901234567901,0.43529411764705883,0.43529411764705883,0.4431137724550898,0.4457831325301205,85,85,0.002669360075030658,0.4146341463414634,0.34615384615384615,0.2463768115942029,0.2608695652173913,0.3090909090909091,0.2975206611570248,69,69,-0.011570247933884281,"{""BUY"": 41, ""HOLD"": 82, ""SELL"": 83}","{""BUY"": 49, ""HOLD"": 100, ""SELL"": 57}",0.31907325414555626,75,"{""BUY"": 52, ""HOLD"": 81, ""SELL"": 73}","{""BUY"": 57, ""HOLD"": 102, ""SELL"": 47}",0.32354200671849265,75,10,22,0.004468752572936385,2026-01-27,2026-02-10,0,True
POWERGRID.NS,2026-02-10,55,57,1033,1033,1033,2021-09-27,2025-03-19,2025-03-20,2026-02-03,826,826,207,207,True,0.3240841799657184,0.30535041231845145,-0.018733767647266975,0.3240841799657184,0.30535041231845145,0.32367149758454106,0.30917874396135264,BUY,SELL,0.2753623188405797,0.3108108108108108,0.03544849197023109,2,1,,True,0.39622641509433965,0.30612244897959184,0.3181818181818182,0.22727272727272727,0.35294117647058826,0.2608695652173913,66,66,-0.09207161125319696,0.3253012048192771,0.33766233766233766,0.36486486486486486,0.35135135135135137,0.34394904458598724,0.3443708609271523,74,74,0.00042181634116505995,0.2676056338028169,0.2839506172839506,0.2835820895522388,0.34328358208955223,0.2753623188405797,0.3108108108108108,67,67,0.03544849197023109,"{""BUY"": 71, ""HOLD"": 83, ""SELL"": 53}","{""BUY"": 71, ""HOLD"": 83, ""SELL"": 53}",0.3119730850860597,75,"{""BUY"": 81, ""HOLD"": 77, ""SELL"": 49}","{""BUY"": 81, ""HOLD"": 77, ""SELL"": 49}",0.33343855849782933,75,5,20,0.02146547341176963,2026-02-03,2026-02-10,0,True
RELIANCE.NS,2026-02-10,55,57,1025,1025,1025,2021-09-30,2025-03-13,2025-03-17,2026-01-27,820,820,205,205,True,0.24722569879015435,0.28575043920661974,0.03852474041646539,0.24722569879015435,0.28575043920661974,0.2780487804878049,0.2975609756097561,HOLD,HOLD,0.10638297872340426,0.18691588785046728,0.08053290912706303,2,1,,True,0.2857142857142857,0.2761904761904762,0.6666666666666666,0.5370370370370371,0.4,0.36477987421383645,54,54,-0.03522012578616357,0.23809523809523808,0.29411764705882354,0.0684931506849315,0.136986301369863,0.10638297872340426,0.18691588785046728,73,73,0.08053290912706303,0.27586206896551724,0.3333333333333333,0.20512820512820512,0.28205128205128205,0.23529411764705882,0.3055555555555556,78,78,0.07026143790849676,"{""BUY"": 58, ""HOLD"": 21, ""SELL"": 126}","{""BUY"": 58, ""HOLD"": 21, ""SELL"": 126}",0.3239361977036963,30,"{""BUY"": 66, ""HOLD"": 34, ""SELL"": 105}","{""BUY"": 66, ""HOLD"": 34, ""SELL"": 105}",0.3204811290637414,30,10,42,-0.003455068639954928,2026-01-27,2026-02-10,0,True
SBILIFE.NS,2026-02-10,55,57,1028,1028,1028,2021-09-27,2025-03-12,2025-03-13,2026-01-27,822,822,206,206,True,0.2914173885061698,0.29010335941800985,-0.0013140290881599737,0.2914173885061698,0.29010335941800985,0.3155339805825243,0.32524271844660196,BUY,BUY,0.1834862385321101,0.1553398058252427,-0.028146432706867397,2,1,,True,0.15151515151515152,0.16666666666666666,0.5357142857142857,0.5357142857142857,0.23622047244094488,0.2542372881355932,28,28,0.01801681569464833,0.6060606060606061,0.5432098765432098,0.36363636363636365,0.4,0.45454545454545453,0.4607329842931937,110,110,0.006187529747739173,0.24390243902439024,0.22857142857142856,0.14705882352941177,0.11764705882352941,0.1834862385321101,0.1553398058252427,68,68,-0.028146432706867397,"{""BUY"": 41, ""HOLD"": 66, ""SELL"": 99}","{""BUY"": 41, ""HOLD"": 66, ""SELL"": 99}",0.30997904098539136,30,"{""BUY"": 35, ""HOLD"": 81, ""SELL"": 90}","{""BUY"": 35, ""HOLD"": 81, ""SELL"": 90}",0.30619700758403157,30,10,30,-0.0037820334013597967,2026-01-27,2026-02-10,0,True
SBIN.NS,2026-02-10,55,57,1033,1033,1033,2021-09-27,2025-03-19,2025-03-20,2026-02-03,826,826,207,207,True,0.2815778868264467,0.26847470528769135,-0.013103181538755337,0.2833514050781603,0.26126126126126126,0.357487922705314,0.357487922705314,BUY,BUY,0.06666666666666667,0.046511627906976744,-0.020155038759689922,1,2,BUY,True,0.16666666666666666,0.14102564102564102,0.41935483870967744,0.3548387096774194,0.23853211009174313,0.2018348623853211,31,31,-0.03669724770642202,0.49572649572649574,0.5041322314049587,0.5918367346938775,0.6224489795918368,0.5395348837209303,0.5570776255707762,98,98,0.017542741849845944,0.25,0.25,0.038461538461538464,0.02564102564102564,0.06666666666666667,0.046511627906976744,78,78,-0.020155038759689922,"{""BUY"": 12, ""HOLD"": 117, ""SELL"": 78}","{""BUY"": 7, ""HOLD"": 119, ""SELL"": 81}",0.3247022725158225,75,"{""BUY"": 8, ""HOLD"": 121, ""SELL"": 78}","{""BUY"": 3, ""HOLD"": 124, ""SELL"": 80}",0.3333351127387299,75,5,8,0.00863284022290739,2026-02-03,2026-02-10,0,True
SUNPHARMA.NS,2026-02-10,55,57,1027,1027,1027,2021-09-28,2025-03-12,2025-03-13,2026-01-27,821,821,206,206,True,0.39170288152846294,0.3601268577750704,-0.031576023753392524,0.39170288152846294,0.3601268577750704,0.42718446601941745,0.39805825242718446,SELL,SELL,0.23255813953488372,0.24742268041237114,0.014864540877487425,2,1,BUY,True,0.3448275862068966,0.3,0.17543859649122806,0.21052631578947367,0.23255813953488372,0.24742268041237114,57,57,0.014864540877487425,0.4716981132075472,0.48598130841121495,0.5434782608695652,0.5652173913043478,0.5050505050505051,0.5226130653266332,92,92,0.017562560276128125,0.39436619718309857,0.3050847457627119,0.49122807017543857,0.3157894736842105,0.4375,0.3103448275862069,57,57,-0.1271551724137931,"{""BUY"": 71, ""HOLD"": 106, ""SELL"": 29}","{""BUY"": 71, ""HOLD"": 106, ""SELL"": 29}",0.4354668717188252,75,"{""BUY"": 59, ""HOLD"": 107, ""SELL"": 40}","{""BUY"": 59, ""HOLD"": 107, ""SELL"": 40}",0.4283149283456749,75,10,24,-0.007151943373150282,2026-01-27,2026-02-10,0,True
TATACONSUM.NS,2026-02-10,55,57,1027,1027,1027,2021-09-28,2025-03-12,2025-03-13,2026-01-27,821,821,206,206,True,0.2829545774548731,0.2528347636615353,-0.030119813793337835,0.301877881197322,0.2676068896907348,0.3106796116504854,0.3106796116504854,SELL,SELL,0.20224719101123595,0.12987012987012986,-0.07237706114110609,1,2,,True,0.16363636363636364,0.11627906976744186,0.2647058823529412,0.14705882352941177,0.20224719101123595,0.12987012987012986,34,34,-0.07237706114110609,0.4878048780487805,0.49,0.37037037037037035,0.4537037037037037,0.42105263157894735,0.47115384615384615,108,108,0.0501012145748988,0.21739130434782608,0.15873015873015872,0.234375,0.15625,0.22556390977443608,0.15748031496062992,64,64,-0.06808359481380616,"{""BUY"": 69, ""HOLD"": 82, ""SELL"": 55}","{""BUY"": 55, ""HOLD"": 115, ""SELL"": 36}",0.3235445568932437,30,"{""BUY"": 63, ""HOLD"": 100, ""SELL"": 43}","{""BUY"": 45, ""HOLD"": 131, ""SELL"": 30}",0.3208527235879674,30,10,36,-0.002691833305276281,2026-01-27,2026-02-10,0,True
