ticker,cutoff_date,control_feature_count,pcr_feature_count,control_rows_before_alignment,experiment_rows_before_alignment,common_rows_used,train_date_min,train_date_max,test_date_min,test_date_max,control_train_size,pcr_train_size,control_test_size,pcr_test_size,labels_identical,control_f1_macro,pcr_f1_macro,delta_f1_macro,control_raw_argmax_f1_macro,pcr_raw_argmax_f1_macro,control_accuracy,pcr_accuracy,weakest_class_control,weakest_class_pcr,weakest_class_f1_before,weakest_class_f1_after,weakest_class_delta,classes_improved,classes_worsened,class_collapse,feature_set_difference_verified,control_sell_precision,pcr_sell_precision,control_sell_recall,pcr_sell_recall,control_sell_f1,pcr_sell_f1,control_sell_support,pcr_sell_support,delta_sell_f1,control_hold_precision,pcr_hold_precision,control_hold_recall,pcr_hold_recall,control_hold_f1,pcr_hold_f1,control_hold_support,pcr_hold_support,delta_hold_f1,control_buy_precision,pcr_buy_precision,control_buy_recall,pcr_buy_recall,control_buy_f1,pcr_buy_f1,control_buy_support,pcr_buy_support,delta_buy_f1,control_prediction_distribution,control_raw_prediction_distribution,control_cv_score,control_optuna_trials,pcr_prediction_distribution,pcr_raw_prediction_distribution,pcr_cv_score,pcr_optuna_trials
INFY.NS,2026-08-10,55,57,1144,1144,1144,2021-09-30,2025-08-07,2025-08-08,2026-08-03,915,915,229,229,True,0.2985273464146703,0.35246235246235247,0.053935006047682144,0.2985273464146703,0.35246235246235247,0.4104803493449782,0.4672489082969432,BUY,SELL,0.11267605633802817,0.2222222222222222,0.10954616588419404,3,0,,True,0.22641509433962265,0.37037037037037035,0.1875,0.15625,0.20512820512820512,0.21978021978021978,64,64,0.014652014652014655,0.46987951807228917,0.4835164835164835,0.75,0.8461538461538461,0.5777777777777777,0.6153846153846154,104,104,0.037606837606837695,0.4,0.45,0.06557377049180328,0.14754098360655737,0.11267605633802817,0.2222222222222222,61,61,0.10954616588419404,"{""BUY"": 10, ""HOLD"": 166, ""SELL"": 53}","{""BUY"": 10, ""HOLD"": 166, ""SELL"": 53}",0.34790818955864633,75,"{""BUY"": 20, ""HOLD"": 182, ""SELL"": 27}","{""BUY"": 20, ""HOLD"": 182, ""SELL"": 27}",0.33282925229473476,75
ITC.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.32379479096231245,0.2998843587309158,-0.02391043223139666,0.32379479096231245,0.2998843587309158,0.3537117903930131,0.33624454148471616,SELL,SELL,0.1834862385321101,0.14953271028037382,-0.03395352825173628,1,2,,True,0.47619047619047616,0.42105263157894735,0.11363636363636363,0.09090909090909091,0.1834862385321101,0.14953271028037382,88,88,-0.03395352825173628,0.3656716417910448,0.3798449612403101,0.5568181818181818,0.5568181818181818,0.44144144144144143,0.45161290322580644,88,88,0.01017146178436501,0.2972972972972973,0.24691358024691357,0.41509433962264153,0.37735849056603776,0.3464566929133858,0.29850746268656714,53,53,-0.047949230226818684,"{""BUY"": 74, ""HOLD"": 134, ""SELL"": 21}","{""BUY"": 74, ""HOLD"": 134, ""SELL"": 21}",0.3966260608425631,30,"{""BUY"": 81, ""HOLD"": 129, ""SELL"": 19}","{""BUY"": 81, ""HOLD"": 129, ""SELL"": 19}",0.40849600153921417,30
JSWSTEEL.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.29712912211821063,0.3062548567999877,0.009125734681777076,0.29712912211821063,0.3062548567999877,0.34497816593886466,0.3624454148471616,SELL,SELL,0.07920792079207921,0.10309278350515463,0.023884862713075425,2,1,,True,0.07017543859649122,0.09433962264150944,0.09090909090909091,0.11363636363636363,0.07920792079207921,0.10309278350515463,44,44,0.023884862713075425,0.45535714285714285,0.4634146341463415,0.5151515151515151,0.5757575757575758,0.4834123222748815,0.5135135135135135,99,99,0.030101191238631975,0.4,0.39622641509433965,0.27906976744186046,0.2441860465116279,0.3287671232876712,0.302158273381295,86,86,-0.026608849906376242,"{""BUY"": 60, ""HOLD"": 112, ""SELL"": 57}","{""BUY"": 60, ""HOLD"": 112, ""SELL"": 57}",0.3959536411900542,30,"{""BUY"": 53, ""HOLD"": 123, ""SELL"": 53}","{""BUY"": 53, ""HOLD"": 123, ""SELL"": 53}",0.3814511842658129,30
KOTAKBANK.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.33159435633205697,0.34256664536539566,0.010972289033338689,0.36912442811070273,0.33974805526529667,0.34934497816593885,0.37117903930131,SELL,SELL,0.14173228346456693,0.12173913043478261,-0.019993153029784314,2,1,,True,0.12857142857142856,0.1206896551724138,0.15789473684210525,0.12280701754385964,0.14173228346456693,0.12173913043478261,57,57,-0.019993153029784314,0.6111111111111112,0.5897435897435898,0.4489795918367347,0.46938775510204084,0.5176470588235295,0.5227272727272727,98,98,0.005080213903743247,0.3103448275862069,0.34408602150537637,0.36486486486486486,0.43243243243243246,0.33540372670807456,0.38323353293413176,74,74,0.0478298062260572,"{""BUY"": 87, ""HOLD"": 72, ""SELL"": 70}","{""BUY"": 60, ""HOLD"": 101, ""SELL"": 68}",0.3721971142816838,75,"{""BUY"": 93, ""HOLD"": 78, ""SELL"": 58}","{""BUY"": 70, ""HOLD"": 100, ""SELL"": 59}",0.36691185986454644,75
LT.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.3376900710234043,0.35499915895052675,0.017309087927122435,0.3376900710234043,0.35499915895052675,0.34934497816593885,0.38427947598253276,SELL,SELL,0.2857142857142857,0.24324324324324326,-0.04247104247104244,2,1,,True,0.4444444444444444,0.5294117647058824,0.21052631578947367,0.15789473684210525,0.2857142857142857,0.24324324324324326,57,57,-0.04247104247104244,0.2982456140350877,0.3185840707964602,0.4533333333333333,0.48,0.35978835978835977,0.3829787234042553,75,75,0.02319036361589555,0.38636363636363635,0.43434343434343436,0.35051546391752575,0.44329896907216493,0.3675675675675676,0.4387755102040816,97,97,0.07120794263651403,"{""BUY"": 88, ""HOLD"": 114, ""SELL"": 27}","{""BUY"": 88, ""HOLD"": 114, ""SELL"": 27}",0.394777278260192,75,"{""BUY"": 99, ""HOLD"": 113, ""SELL"": 17}","{""BUY"": 99, ""HOLD"": 113, ""SELL"": 17}",0.38841215572754306,75
M&M.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.36361428330870077,0.3566077526361214,-0.007006530672579392,0.3824578979073361,0.3639804281723185,0.3799126637554585,0.37117903930131,SELL,SELL,0.27450980392156865,0.2765957446808511,0.002085940759282423,2,1,,True,0.4375,0.5416666666666666,0.2,0.18571428571428572,0.27450980392156865,0.2765957446808511,70,70,0.002085940759282423,0.35,0.3125,0.5454545454545454,0.45454545454545453,0.4263959390862944,0.37037037037037035,77,77,-0.05602556871592407,0.4025974025974026,0.3978494623655914,0.3780487804878049,0.45121951219512196,0.389937106918239,0.4228571428571429,82,82,0.03292003593890386,"{""BUY"": 77, ""HOLD"": 120, ""SELL"": 32}","{""BUY"": 94, ""HOLD"": 101, ""SELL"": 34}",0.33858908861951104,75,"{""BUY"": 93, ""HOLD"": 112, ""SELL"": 24}","{""BUY"": 103, ""HOLD"": 93, ""SELL"": 33}",0.35648082973289297,75
MARUTI.NS,2026-08-10,55,57,665,665,665,2023-09-26,2025-12-23,2025-12-24,2026-07-27,532,532,133,133,True,0.26899997297510064,0.26712150747238467,-0.0018784655027159758,0.26899997297510064,0.26712150747238467,0.3308270676691729,0.3308270676691729,BUY,BUY,0.037037037037037035,0.0,-0.037037037037037035,1,2,BUY,True,0.3870967741935484,0.4642857142857143,0.25,0.2708333333333333,0.3037974683544304,0.34210526315789475,48,48,0.03830779480346436,0.34831460674157305,0.34065934065934067,0.7045454545454546,0.7045454545454546,0.46616541353383456,0.45925925925925926,44,44,-0.006906154274575305,0.07692307692307693,0.0,0.024390243902439025,0.0,0.037037037037037035,0.0,41,41,-0.037037037037037035,"{""BUY"": 13, ""HOLD"": 89, ""SELL"": 31}","{""BUY"": 13, ""HOLD"": 89, ""SELL"": 31}",0.36414661235552154,30,"{""BUY"": 14, ""HOLD"": 91, ""SELL"": 28}","{""BUY"": 14, ""HOLD"": 91, ""SELL"": 28}",0.3653843978913909,30
NESTLEIND.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.2663761898211659,0.28038765970233276,0.01401146988116686,0.2663761898211659,0.28038765970233276,0.32751091703056767,0.3537117903930131,BUY,BUY,0.09917355371900827,0.16129032258064516,0.06211676886163689,2,1,,True,0.24390243902439024,0.25,0.20408163265306123,0.14285714285714285,0.2222222222222222,0.18181818181818182,49,49,-0.04040404040404039,0.3782051282051282,0.3855421686746988,0.6483516483516484,0.7032967032967034,0.4777327935222672,0.4980544747081712,91,91,0.020321681185903995,0.1875,0.2857142857142857,0.06741573033707865,0.11235955056179775,0.09917355371900827,0.16129032258064516,89,89,0.06211676886163689,"{""BUY"": 32, ""HOLD"": 156, ""SELL"": 41}","{""BUY"": 32, ""HOLD"": 156, ""SELL"": 41}",0.34824151481447746,30,"{""BUY"": 35, ""HOLD"": 166, ""SELL"": 28}","{""BUY"": 35, ""HOLD"": 166, ""SELL"": 28}",0.33563233550684085,30
NTPC.NS,2026-08-10,55,57,1148,1148,1148,2021-09-24,2025-08-06,2025-08-07,2026-08-03,918,918,230,230,True,0.2969171773810489,0.2665697275645423,-0.03034744981650661,0.2969171773810489,0.2665697275645423,0.3347826086956522,0.3,BUY,BUY,0.15254237288135594,0.1732283464566929,0.02068597357533697,1,2,,True,0.21621621621621623,0.171875,0.2711864406779661,0.1864406779661017,0.24060150375939848,0.17886178861788618,59,59,-0.0617397151415123,0.4727272727272727,0.42342342342342343,0.5252525252525253,0.47474747474747475,0.49760765550239233,0.44761904761904764,99,99,-0.04998860788334469,0.1956521739130435,0.2,0.125,0.1527777777777778,0.15254237288135594,0.1732283464566929,72,72,0.02068597357533697,"{""BUY"": 46, ""HOLD"": 110, ""SELL"": 74}","{""BUY"": 46, ""HOLD"": 110, ""SELL"": 74}",0.3431699876741343,75,"{""BUY"": 55, ""HOLD"": 111, ""SELL"": 64}","{""BUY"": 55, ""HOLD"": 111, ""SELL"": 64}",0.3294309454847562,75
ONGC.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.33745687200616353,0.31086590426453226,-0.026590967741631277,0.33888230415763493,0.30602168757872844,0.35807860262008734,0.33624454148471616,SELL,BUY,0.26666666666666666,0.348993288590604,0.08232662192393736,1,2,BUY,True,0.2807017543859649,0.3023255813953488,0.25396825396825395,0.4126984126984127,0.26666666666666666,0.348993288590604,63,63,0.08232662192393736,0.3533834586466165,0.3442622950819672,0.5802469135802469,0.5185185185185185,0.4392523364485981,0.41379310344827586,81,81,-0.025459233000322268,0.48717948717948717,0.42857142857142855,0.2235294117647059,0.10588235294117647,0.3064516129032258,0.16981132075471697,85,85,-0.13664029214850884,"{""BUY"": 39, ""HOLD"": 133, ""SELL"": 57}","{""BUY"": 39, ""HOLD"": 147, ""SELL"": 43}",0.3493465294856587,75,"{""BUY"": 21, ""HOLD"": 122, ""SELL"": 86}","{""BUY"": 21, ""HOLD"": 149, ""SELL"": 59}",0.344780669188203,75
POWERGRID.NS,2026-08-10,55,57,1148,1148,1148,2021-09-24,2025-08-06,2025-08-07,2026-08-03,918,918,230,230,True,0.33796650085309876,0.3654439128123339,0.027477411959235143,0.33796650085309876,0.3654439128123339,0.3869565217391304,0.40869565217391307,BUY,BUY,0.16494845360824742,0.2,0.03505154639175259,2,1,,True,0.3108108108108108,0.3968253968253968,0.3333333333333333,0.36231884057971014,0.32167832167832167,0.3787878787878788,69,69,0.05710955710955712,0.464,0.44360902255639095,0.6105263157894737,0.6210526315789474,0.5272727272727272,0.5175438596491229,95,95,-0.009728867623604365,0.25806451612903225,0.29411764705882354,0.12121212121212122,0.15151515151515152,0.16494845360824742,0.2,66,66,0.03505154639175259,"{""BUY"": 31, ""HOLD"": 125, ""SELL"": 74}","{""BUY"": 31, ""HOLD"": 125, ""SELL"": 74}",0.3128059000370284,75,"{""BUY"": 34, ""HOLD"": 133, ""SELL"": 63}","{""BUY"": 34, ""HOLD"": 133, ""SELL"": 63}",0.3248205099273208,75
RELIANCE.NS,2026-08-10,55,57,1139,1139,1139,2021-09-30,2025-08-01,2025-08-04,2026-07-27,911,911,228,228,True,0.24622599192594707,0.3133356733737494,0.06710968144780233,0.24622599192594707,0.3133356733737494,0.25,0.3157894736842105,HOLD,SELL,0.2,0.33540372670807456,0.13540372670807455,3,0,,True,0.22077922077922077,0.2647058823529412,0.2833333333333333,0.3,0.24817518248175183,0.28125,60,60,0.03307481751824817,0.3111111111111111,0.4090909090909091,0.14736842105263157,0.28421052631578947,0.2,0.33540372670807456,95,95,0.13540372670807455,0.24528301886792453,0.2872340425531915,0.3561643835616438,0.3698630136986301,0.2905027932960894,0.32335329341317365,73,73,0.032850500117084236,"{""BUY"": 106, ""HOLD"": 45, ""SELL"": 77}","{""BUY"": 106, ""HOLD"": 45, ""SELL"": 77}",0.33421028463339614,30,"{""BUY"": 94, ""HOLD"": 66, ""SELL"": 68}","{""BUY"": 94, ""HOLD"": 66, ""SELL"": 68}",0.3312202828939149,30
SBILIFE.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.38289670507378215,0.3784239359460598,-0.004472769127722376,0.38289670507378215,0.3784239359460598,0.42358078602620086,0.42358078602620086,SELL,BUY,0.27941176470588236,0.2857142857142857,0.006302521008403339,2,1,,True,0.2375,0.2698412698412698,0.3392857142857143,0.30357142857142855,0.27941176470588236,0.2857142857142857,56,56,0.006302521008403339,0.525,0.5289256198347108,0.6,0.6095238095238096,0.56,0.5663716814159292,105,105,0.006371681415929142,0.5172413793103449,0.35555555555555557,0.22058823529411764,0.23529411764705882,0.30927835051546393,0.2831858407079646,68,68,-0.02609250980749933,"{""BUY"": 29, ""HOLD"": 120, ""SELL"": 80}","{""BUY"": 29, ""HOLD"": 120, ""SELL"": 80}",0.32464507234016166,30,"{""BUY"": 45, ""HOLD"": 121, ""SELL"": 63}","{""BUY"": 45, ""HOLD"": 121, ""SELL"": 63}",0.3206954538844523,30
SBIN.NS,2026-08-10,55,57,1148,1148,1148,2021-09-24,2025-08-06,2025-08-07,2026-08-03,918,918,230,230,True,0.26339041589043116,0.2902801446875531,0.026889728797121926,0.26791348476741733,0.2701280081925243,0.33043478260869563,0.33043478260869563,BUY,BUY,0.0851063829787234,0.15841584158415842,0.07330945860543502,2,1,,True,0.13402061855670103,0.1588785046728972,0.325,0.425,0.1897810218978102,0.23129251700680273,40,40,0.04151149510899252,0.49166666666666664,0.49514563106796117,0.5412844036697247,0.46788990825688076,0.5152838427947598,0.4811320754716981,109,109,-0.03415176732306169,0.3076923076923077,0.4,0.04938271604938271,0.09876543209876543,0.0851063829787234,0.15841584158415842,81,81,0.07330945860543502,"{""BUY"": 13, ""HOLD"": 120, ""SELL"": 97}","{""BUY"": 8, ""HOLD"": 122, ""SELL"": 100}",0.3415259034320774,75,"{""BUY"": 20, ""HOLD"": 103, ""SELL"": 107}","{""BUY"": 12, ""HOLD"": 108, ""SELL"": 110}",0.35354574329213195,75
SUNPHARMA.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.3285758384630749,0.353984074249855,0.025408235786780087,0.3285758384630749,0.353984074249855,0.34497816593886466,0.37554585152838427,BUY,BUY,0.20689655172413793,0.24489795918367346,0.038001407459535536,2,0,,True,0.3333333333333333,0.35555555555555557,0.3333333333333333,0.3137254901960784,0.3333333333333333,0.3333333333333333,51,51,0.0,0.35877862595419846,0.3851851851851852,0.5875,0.65,0.44549763033175355,0.48372093023255813,80,80,0.038223299900804586,0.3191489361702128,0.3673469387755102,0.15306122448979592,0.1836734693877551,0.20689655172413793,0.24489795918367346,98,98,0.038001407459535536,"{""BUY"": 47, ""HOLD"": 131, ""SELL"": 51}","{""BUY"": 47, ""HOLD"": 131, ""SELL"": 51}",0.39093608920185874,75,"{""BUY"": 49, ""HOLD"": 135, ""SELL"": 45}","{""BUY"": 49, ""HOLD"": 135, ""SELL"": 45}",0.390935567895894,75
TATACONSUM.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.3723536245275376,0.36548636548636554,-0.00686725904117208,0.38394441271654295,0.3547142630002938,0.4279475982532751,0.4148471615720524,SELL,SELL,0.25225225225225223,0.26373626373626374,0.011484011484011514,2,1,,True,0.23728813559322035,0.3076923076923077,0.2692307692307692,0.23076923076923078,0.25225225225225223,0.26373626373626374,52,52,0.011484011484011514,0.5862068965517241,0.5333333333333333,0.5964912280701754,0.5614035087719298,0.591304347826087,0.5470085470085471,114,114,-0.04429580081753992,0.2962962962962963,0.2714285714285714,0.25396825396825395,0.30158730158730157,0.27350427350427353,0.2857142857142857,63,63,0.012210012210012167,"{""BUY"": 54, ""HOLD"": 116, ""SELL"": 59}","{""BUY"": 40, ""HOLD"": 141, ""SELL"": 48}",0.3117317092780679,30,"{""BUY"": 70, ""HOLD"": 120, ""SELL"": 39}","{""BUY"": 59, ""HOLD"": 139, ""SELL"": 31}",0.31957525495049194,30
TATASTEEL.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.3921956370081264,0.3936743223286416,0.001478685320515205,0.38912507216711273,0.35640563787416935,0.3930131004366812,0.4017467248908297,SELL,HOLD,0.38028169014084506,0.4074074074074074,0.02712571726656232,2,1,,True,0.3176470588235294,0.3142857142857143,0.47368421052631576,0.5789473684210527,0.38028169014084506,0.4074074074074074,57,57,0.02712571726656232,0.4142857142857143,0.3877551020408163,0.3625,0.2375,0.38666666666666666,0.29457364341085274,80,80,-0.09209302325581392,0.4594594594594595,0.5333333333333333,0.3695652173913043,0.43478260869565216,0.40963855421686746,0.47904191616766467,92,92,0.06940336195079722,"{""BUY"": 74, ""HOLD"": 70, ""SELL"": 85}","{""BUY"": 46, ""HOLD"": 94, ""SELL"": 89}",0.42635092292899857,75,"{""BUY"": 75, ""HOLD"": 49, ""SELL"": 105}","{""BUY"": 29, ""HOLD"": 89, ""SELL"": 111}",0.39894567805744297,75
TCS.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.29815687641213057,0.26290645708121435,-0.035250419330916216,0.29815687641213057,0.26290645708121435,0.32751091703056767,0.29694323144104806,SELL,SELL,0.13725490196078433,0.09523809523809523,-0.04201680672268909,0,3,SELL,True,0.30434782608695654,0.19230769230769232,0.08860759493670886,0.06329113924050633,0.13725490196078433,0.09523809523809523,79,79,-0.04201680672268909,0.28421052631578947,0.28,0.375,0.2916666666666667,0.32335329341317365,0.2857142857142857,72,72,-0.03763900769888795,0.36936936936936937,0.328125,0.5256410256410257,0.5384615384615384,0.43386243386243384,0.4077669902912621,78,78,-0.026095443571171717,"{""BUY"": 111, ""HOLD"": 95, ""SELL"": 23}","{""BUY"": 111, ""HOLD"": 95, ""SELL"": 23}",0.3395399584464654,30,"{""BUY"": 128, ""HOLD"": 75, ""SELL"": 26}","{""BUY"": 128, ""HOLD"": 75, ""SELL"": 26}",0.36047738071003,30
TECHM.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.33861284301535877,0.33441408922203625,-0.004198753793322518,0.33861284301535877,0.33441408922203625,0.3537117903930131,0.3406113537117904,HOLD,HOLD,0.23636363636363636,0.272,0.03563636363636366,1,2,,True,0.2773722627737226,0.26153846153846155,0.7307692307692307,0.6538461538461539,0.4021164021164021,0.37362637362637363,52,52,-0.028490028490028463,0.41935483870967744,0.3695652173913043,0.16455696202531644,0.21518987341772153,0.23636363636363636,0.272,79,79,0.03563636363636366,0.4918032786885246,0.5094339622641509,0.30612244897959184,0.2755102040816326,0.37735849056603776,0.3576158940397351,98,98,-0.01974259652630267,"{""BUY"": 61, ""HOLD"": 31, ""SELL"": 137}","{""BUY"": 61, ""HOLD"": 31, ""SELL"": 137}",0.3160565489995469,75,"{""BUY"": 53, ""HOLD"": 46, ""SELL"": 130}","{""BUY"": 53, ""HOLD"": 46, ""SELL"": 130}",0.32426202097019174,75
TITAN.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.30276211361737676,0.3030548297110029,0.00029271609362613304,0.30276211361737676,0.3030548297110029,0.31877729257641924,0.31877729257641924,SELL,SELL,0.16541353383458646,0.1506849315068493,-0.01472860232773715,1,2,,True,0.12941176470588237,0.11224489795918367,0.22916666666666666,0.22916666666666666,0.16541353383458646,0.1506849315068493,48,48,-0.01472860232773715,0.2876712328767123,0.3050847457627119,0.35,0.3,0.3157894736842105,0.3025210084033613,60,60,-0.013268465280849184,0.5774647887323944,0.6111111111111112,0.33884297520661155,0.36363636363636365,0.4270833333333333,0.45595854922279794,121,121,0.028875215889464623,"{""BUY"": 71, ""HOLD"": 73, ""SELL"": 85}","{""BUY"": 71, ""HOLD"": 73, ""SELL"": 85}",0.3081633453924899,75,"{""BUY"": 72, ""HOLD"": 59, ""SELL"": 98}","{""BUY"": 72, ""HOLD"": 59, ""SELL"": 98}",0.30938429145171,75
TRENT.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.30567954214510423,0.3033663636665184,-0.002313178478585809,0.30567954214510423,0.3033663636665184,0.31004366812227074,0.3056768558951965,SELL,BUY,0.2601626016260163,0.28346456692913385,0.023301965303117567,2,1,,True,0.5925925925925926,0.5806451612903226,0.16666666666666666,0.1875,0.2601626016260163,0.28346456692913385,96,96,0.023301965303117567,0.25961538461538464,0.28846153846153844,0.4153846153846154,0.46153846153846156,0.31952662721893493,0.35502958579881655,65,65,0.035502958579881616,0.2857142857142857,0.23404255319148937,0.4117647058823529,0.3235294117647059,0.3373493975903614,0.2716049382716049,68,68,-0.0657444593187565,"{""BUY"": 98, ""HOLD"": 104, ""SELL"": 27}","{""BUY"": 98, ""HOLD"": 104, ""SELL"": 27}",0.2640160770008091,30,"{""BUY"": 94, ""HOLD"": 104, ""SELL"": 31}","{""BUY"": 94, ""HOLD"": 104, ""SELL"": 31}",0.2672267185867975,30
ULTRACEMCO.NS,2026-08-10,55,57,1143,1143,1143,2021-09-24,2025-07-31,2025-08-01,2026-07-27,914,914,229,229,True,0.38613343704087805,0.374125691889131,-0.012007745151747073,0.38613343704087805,0.374125691889131,0.40611353711790393,0.388646288209607,SELL,SELL,0.3157894736842105,0.30434782608695654,-0.011441647597253968,1,2,,True,0.39473684210526316,0.4,0.2631578947368421,0.24561403508771928,0.3157894736842105,0.30434782608695654,57,57,-0.011441647597253968,0.42424242424242425,0.4358974358974359,0.2978723404255319,0.3617021276595745,0.35,0.3953488372093023,94,94,0.04534883720930233,0.4,0.35344827586206895,0.6410256410256411,0.5256410256410257,0.49261083743842365,0.422680412371134,78,78,-0.06993042506728964,"{""BUY"": 125, ""HOLD"": 66, ""SELL"": 38}","{""BUY"": 125, ""HOLD"": 66, ""SELL"": 38}",0.37531847064407414,75,"{""BUY"": 116, ""HOLD"": 78, ""SELL"": 35}","{""BUY"": 116, ""HOLD"": 78, ""SELL"": 35}",0.3929979635792741,75
WIPRO.NS,2026-08-10,55,57,1148,1148,1148,2021-09-24,2025-08-06,2025-08-07,2026-08-03,918,918,230,230,True,0.28916896258648916,0.31840955978887014,0.02924059720238098,0.28916896258648916,0.31840955978887014,0.4434782608695652,0.43478260869565216,BUY,SELL,0.05555555555555555,0.1839080459770115,0.12835249042145594,1,2,,True,0.3103448275862069,0.26666666666666666,0.15789473684210525,0.14035087719298245,0.20930232558139536,0.1839080459770115,57,57,-0.025394279604383868,0.47150259067357514,0.4745762711864407,0.8348623853211009,0.7706422018348624,0.6026490066225165,0.5874125874125874,109,109,-0.01523641920992913,0.25,0.34782608695652173,0.03125,0.125,0.05555555555555555,0.1839080459770115,64,64,0.12835249042145594,"{""BUY"": 8, ""HOLD"": 193, ""SELL"": 29}","{""BUY"": 8, ""HOLD"": 193, ""SELL"": 29}",0.35517094091396606,75,"{""BUY"": 23, ""HOLD"": 177, ""SELL"": 30}","{""BUY"": 23, ""HOLD"": 177, ""SELL"": 30}",0.35690819560186193,75
